-1,0,1,26,176,3,2,70,0,0,0,1,2,0,0,0,1,2,19.6107477821,384.581428571,70,1701,0,24.3,0,0,0,409,12,479,0,16,16,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,2,0,0,0,4,0,0,0,3,0,0,0,0
-1,0,1,7,122,9,0,43,0,0,0,0,42,0,0,0,0,42,17.7077252367,313.563533058,44,971,0,22.0681818182,0,0,0,229,12,273,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,2,0,0,0,9,0,0,0,0
-1,0,1,20,182,1,2,70,0,0,0,0,4,0,0,0,0,4,23.6359183406,558.656635802,72,2102,0,29.1944444444,0,0,0,442,11,514,0,13,13,0,3,0,0,0,2,0,1,1,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,9,2,0,0,0,1,9,0,1,42,0,0,0,1,0,0,0,0
-1,0,1,16,78,6,0,45,0,0,0,2,2,0,0,0,2,2,19.240184286,370.184691358,45,884,0,19.6444444444,1,0,19,100,11,163,0,3,3,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0
-1,0,2,13,74,0,2,23,1,1,1,1,8,1,1,1,1,8,9.16618260737,84.0189035917,23,328,0,14.2608695652,0,0,0,135,3,157,0,4,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
-1,0,5,37,300,9,7,123,2,2,1,1,30,7,6,4,1,82,20.6809421505,427.701368233,123,3642,33,29.6097560976,8,0,0,1311,20,1433,0,25,25,0,3,1,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,13,8,0,1,0,0,3,0,0,2,0,0,0,9,0,0,0,0
-1,0,4,67,170,2,1,85,1,1,1,0,21,1,1,1,0,55,16.3654628319,267.828373702,85,1730,0,20.3529411765,3,0,0,350,26,435,5,6,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
-1,0,0,8,42,4,0,19,0,0,0,0,0,0,0,0,0,0,30.2663156247,916.049861496,19,704,0,37.0526315789,7,0,0,108,3,127,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,2,0
-1,0,1,4,154,2,1,37,0,0,0,2,12,0,0,0,2,12,19.8158593694,392.668282548,38,1237,0,32.5526315789,3,0,0,368,3,406,0,7,7,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,1,0,0,23,0,0,0,2,0,0,0,0
-1,0,1,7,96,1,1,27,1,1,1,3,17,1,1,1,3,17,32.1867407884,1035.98628258,27,1018,0,37.7037037037,3,0,0,393,2,419,0,7,7,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
-1,0,0,50,138,9,6,76,0,0,0,0,0,0,0,0,0,0,25.6152648557,656.141793629,76,2875,17,37.8289473684,9,0,349,290,6,714,0,14,14,75,3,0,1,0,14,0,5,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,7,14,0,2,0,0,1,0,0,0,0,0,0,10,0,0,2,0
-1,0,3,11,130,6,4,58,2,2,1,1,17,4,4,3,1,38,29.6833330094,881.100258546,59,2057,0,34.8644067797,18,0,1,353,13,413,1,10,9,0,2,0,0,0,8,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,4,8,0,6,0,5,0,0,0,11,0,0,0,6,0,0,0,0
-1,0,2,60,512,10,3,89,0,0,0,4,11,0,0,0,4,16,24.5243399935,601.443252115,89,3197,0,35.9213483146,0,0,0,685,2,774,0,13,13,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,3,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0
-1,0,0,6,58,2,0,72,0,0,0,0,0,0,0,0,0,0,24.5233793422,601.396134359,73,1913,0,26.2054794521,3,0,0,413,15,486,0,8,8,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,1,0,1,0,1,3,0,0,7,0,0,1,5,0,0,0,0
-1,0,1,3,118,2,1,44,0,0,0,2,11,0,0,0,2,11,20.1610062457,406.46617284,45,1304,0,28.9777777778,3,0,0,338,4,383,0,7,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,1,0,0,16,0,0,0,2,0,0,0,0
-1,0,0,35,122,1,2,54,0,0,0,0,0,0,0,0,0,0,23.0075731553,529.348422497,54,1774,0,32.8518518519,13,0,0,400,8,454,0,13,13,0,3,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1,0,4,160,1586,34,35,652,4,1,1,4,22,6,3,3,8,46,19.604317757,384.329274719,652,13448,15,20.6257668712,10,8,0,2787,117,3438,0,78,78,0,6,3,0,2,38,6,12,1,2,2,0,3,0,0,0,1,0,0,12,0,0,0,3,53,38,0,3,0,5,52,0,1,1,7,3,1,36,0,2,2,0
-1,0,1,5,164,2,1,46,0,0,0,2,12,0,0,0,2,12,21.7685466732,473.869624264,47,1541,0,32.7872340426,3,0,0,392,3,439,0,7,7,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,1,0,0,23,0,0,0,2,0,0,0,0
-1,0,2,54,146,6,4,62,2,2,2,0,31,2,2,2,0,35,27.6234387875,763.054370447,62,1783,4,28.7580645161,0,0,124,165,8,350,0,13,13,42,4,2,0,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,5,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
-1,0,48,761,4550,100,105,1614,21,3,10,4,182,103,42,60,43,1341,31.8912156963,1017.04963859,1629,56753,365,34.839165132,322,0,96,15401,213,17125,2,229,227,47,7,37,2,5,127,13,45,3,14,14,0,1,0,2,0,2,0,2,45,0,0,0,37,72,127,0,30,0,19,13,0,3,8,0,1,0,101,0,5,4,0
-1,0,2,204,942,12,28,355,1,1,1,2,13,1,1,1,2,17,31.6013311771,998.644132163,357,13528,0,37.893557423,59,2,0,2556,77,2913,0,43,43,0,4,24,0,0,46,6,13,0,0,0,22,0,0,0,0,1,0,0,13,0,0,0,24,19,46,0,11,0,9,9,0,0,100,0,0,0,12,0,0,4,0
-1,0,0,1,56,5,0,57,0,0,0,0,0,0,0,0,0,0,24.7182921589,610.993967251,59,1561,0,26.4576271186,12,0,0,176,15,235,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0
-1,0,2,6,40,4,0,64,0,0,0,0,2,0,0,0,0,2,14.0932216503,198.618896484,64,933,0,14.578125,10,0,0,122,15,186,0,7,7,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0
-1,0,0,195,1926,49,47,522,0,0,0,0,0,0,0,0,0,0,25.7338049808,662.22871879,526,15329,12,29.1425855513,7,4,0,3587,71,4113,0,101,101,0,4,13,0,0,35,0,6,2,11,14,2,0,0,0,0,0,0,0,6,0,0,0,13,53,35,0,0,0,13,8,0,2,254,0,0,0,49,0,0,0,0
-1,0,14,94,648,20,19,234,3,3,2,2,29,19,17,15,9,181,25.7224717868,661.645554825,234,7324,9,31.2991452991,16,2,0,2400,38,2633,0,45,45,0,4,4,0,1,14,0,5,0,1,0,3,0,0,0,0,0,0,0,5,0,0,0,4,19,14,0,1,0,3,9,0,0,18,1,0,0,20,0,1,0,0
-1,0,5,8,176,13,4,100,3,3,1,1,21,4,4,2,2,47,18.6471474029,347.716106264,101,2613,5,25.8712871287,21,0,0,451,13,552,0,10,10,0,3,1,0,0,4,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,0,0,0,1,0,0,1,0,0,0,0,13,0,0,0,0
-1,0,4,45,404,17,6,110,3,1,1,1,41,5,2,2,4,85,24.4876440423,599.644710744,110,3567,0,32.4272727273,20,0,0,763,13,872,0,17,17,0,2,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,6,0,2,0,1,5,0,0,0,0,0,0,17,0,0,2,0
-1,0,4,38,202,5,0,87,0,0,0,2,27,0,0,0,8,67,26.7264589278,714.303606817,87,2334,0,26.8275862069,8,0,0,770,22,856,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0
-1,0,1,28,588,30,17,221,0,0,0,0,2,0,0,0,0,2,20.9658903747,439.568559202,221,5556,0,25.1402714932,23,0,0,1669,54,1890,0,35,35,0,3,7,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,20,10,0,2,0,8,12,0,0,43,1,0,0,30,0,0,0,0
-1,0,0,23,62,0,0,46,0,0,0,0,0,0,0,0,0,0,16.6255463119,276.40879017,46,779,1,16.9347826087,0,0,95,54,9,194,0,12,12,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,1,16,138,4,2,43,0,0,0,0,6,0,0,0,0,6,26.4225963247,698.153596539,43,1314,16,30.5581395349,0,0,0,190,8,232,0,10,10,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,1,0,0,0,0,3,0,0,19,0,0,0,4,0,0,0,0
-1,0,3,63,248,10,6,115,6,3,4,1,103,7,4,8,3,110,16.5441815539,273.709943289,115,2499,0,21.7304347826,11,0,0,1007,13,1121,0,21,21,0,4,2,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,3,0,1,0,0,5,0,0,0,0,0,0,10,0,1,0,0
-1,0,0,2,68,3,1,32,0,0,0,0,0,0,0,0,0,0,24.7563803361,612.878367347,35,857,0,24.4857142857,0,0,0,162,6,197,0,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,2,1,0,0,0,0,0,0,3,0,0,2,0
-1,0,1,4,158,2,1,38,0,0,0,2,13,0,0,0,2,13,21.3838160092,457.267587114,39,1258,0,32.2564102564,3,0,0,369,4,408,0,7,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,1,0,0,25,0,0,0,2,0,0,0,0
-1,0,0,15,40,0,0,73,0,0,0,0,0,0,0,0,0,0,27.2190574347,740.877087634,73,1764,6,24.1643835616,22,0,0,335,26,408,0,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,50,248,6,1,92,0,0,0,0,0,0,0,0,0,0,21.6476997922,468.622906292,94,2614,1,27.8085106383,2,0,0,870,16,964,0,10,10,0,4,0,1,0,3,2,3,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,4,3,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0
-1,0,0,13,30,1,0,35,0,0,0,0,0,0,0,0,0,0,20.018481257,400.739591837,35,747,0,21.3428571429,10,0,1,232,10,267,0,5,5,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
-1,0,5,20,134,2,4,85,2,1,1,0,22,4,3,3,0,51,30.1,906.01,90,2763,0,30.7,22,0,0,457,22,547,0,15,15,0,2,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,9,0,0,0,1,0,0,0,5,0,0,0,5,0,0,0,0
-1,0,1,108,362,6,5,131,0,0,0,0,3,0,0,0,0,3,33.4888584753,1121.50364198,131,5726,0,43.7099236641,31,0,0,945,21,1075,0,15,15,0,4,1,0,0,16,8,10,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,1,10,16,0,7,1,14,11,0,0,43,2,0,0,6,0,0,0,0
-1,0,1,65,276,8,9,145,1,1,1,1,5,1,1,1,1,5,17.4071424651,303.008608799,145,3437,0,23.7034482759,6,0,0,1694,31,1839,0,22,22,0,3,0,0,0,9,0,2,3,3,11,0,0,0,0,0,2,0,0,2,0,0,0,0,12,9,0,0,0,0,31,0,3,0,0,0,0,8,0,0,0,0
-1,0,0,3,72,10,0,99,0,0,0,0,0,0,0,0,0,0,21.0318145161,442.337221841,101,1933,0,19.1386138614,12,0,0,344,28,444,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0
-1,0,1,6,70,2,3,28,3,2,1,5,27,3,2,1,5,27,21.6489560007,468.677295918,28,853,0,30.4642857143,4,0,0,269,4,296,0,6,6,0,3,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,3,0,0,0,0,1,0,0,2,0,0,1,2,0,0,0,0
-1,0,6,70,502,0,0,199,0,0,0,5,7,0,0,0,15,32,32.9630384674,1086.561905,199,6175,28,31.0301507538,32,1,1,921,50,1121,0,30,30,0,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,35,1,0,2,0,5,29,0,0,87,0,0,0,0,0,0,6,0
-1,0,1,4,112,2,1,35,0,0,0,2,11,0,0,0,2,11,18.8130831807,353.932098765,36,1040,0,28.8888888889,3,0,0,317,4,353,0,7,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,1,0,0,16,0,0,0,2,0,0,0,0
-1,0,0,20,134,8,2,44,0,0,0,0,0,0,0,0,0,0,19.4536039934,378.442708333,48,1002,2,20.875,0,0,0,128,13,176,0,8,8,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,2,0,0,0,0,1,0,0,8,0,0,0,0
-1,0,0,62,212,0,4,101,0,0,0,0,0,0,0,0,0,0,13.5441853346,183.444956377,101,2082,0,20.6138613861,0,0,33,550,19,684,12,14,2,1,2,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,1,10,128,2,0,28,0,0,0,2,11,0,0,0,2,11,21.7063966966,471.167657551,29,1075,1,37.0689655172,3,0,0,291,0,320,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,18,0,0,0,2,0,0,0,0
-1,0,0,51,506,34,5,118,0,0,0,0,0,0,0,0,0,0,27.1325604217,736.17583504,119,3573,0,30.025210084,22,0,0,439,18,558,0,10,10,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,0,2,0,16,0,0,0,0,0,0,0,35,0,0,0,0
-1,0,0,15,246,1,1,41,0,0,0,0,0,0,0,0,0,0,63.725103034,4060.88875669,41,1632,0,39.8048780488,2,0,33,97,7,170,0,4,4,31,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
-1,0,4,7,142,7,0,104,0,0,0,2,4,0,0,0,4,10,23.7842992868,565.692892562,110,2544,8,23.1272727273,7,1,0,372,32,482,0,8,8,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,4,0,0,0,7,0,0,0,7,0,0,0,0
-1,0,11,70,268,6,2,90,1,1,1,4,12,2,2,2,12,66,26.6218976051,708.725432099,90,2782,0,30.9111111111,1,0,0,383,16,473,0,16,16,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0
-1,0,7,296,1800,22,7,656,7,3,2,2,254,7,3,2,14,614,23.1289618192,534.948874833,656,20751,0,31.6326219512,85,0,0,8876,96,9531,0,77,77,0,4,1,0,0,8,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,14,8,0,2,0,41,1,0,0,2,0,0,0,24,0,0,0,0
-1,0,0,5,38,4,1,12,0,0,0,0,0,0,0,0,0,0,12.1335164821,147.222222222,12,308,0,25.6666666667,1,0,0,44,0,56,0,2,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0
-1,0,7,26,88,1,0,44,0,0,0,2,9,0,0,0,4,31,21.348640772,455.76446281,44,1104,0,25.0909090909,0,0,1,169,7,214,0,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,0,7,66,288,10,3,114,2,2,2,0,40,3,3,3,0,73,15.5970141802,243.266851339,114,2562,0,22.4736842105,8,0,0,491,14,605,0,24,24,0,3,0,0,0,6,3,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,15,6,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
-1,0,0,48,298,13,11,103,0,0,0,0,0,0,0,0,0,0,18.7102769909,350.074465077,103,2441,2,23.6990291262,0,0,0,601,10,703,0,27,27,0,3,0,0,0,11,0,6,1,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,8,11,0,0,0,0,3,0,1,0,0,0,0,13,0,0,0,0
-1,0,4,23,308,10,5,99,2,2,1,1,23,4,4,2,4,42,26.5154843654,703.070911132,99,2714,6,27.4141414141,11,0,0,582,23,681,0,18,18,0,4,3,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,11,6,0,0,1,0,3,0,0,0,3,0,0,10,0,0,0,0
-1,0,0,41,434,9,4,109,0,0,0,0,0,0,0,0,0,0,24.1779691887,584.574194091,109,3098,16,28.4220183486,1,0,0,640,16,748,0,23,23,0,3,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,16,5,0,0,0,2,6,0,0,53,0,0,0,9,0,0,0,0
-1,0,2,4,66,6,1,65,0,0,0,0,27,0,0,0,0,29,21.3127130721,454.231738495,74,1581,0,21.3648648649,7,0,0,332,23,406,0,9,9,0,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,6,1,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0
-1,0,0,11,122,3,2,46,0,0,0,0,0,0,0,0,0,0,15.90032754,252.820415879,46,906,0,19.6956521739,0,0,0,224,9,270,0,9,9,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,1,0,0,0,0,0,10,0,0,0,3,0,0,0,0
-1,0,0,84,720,13,18,193,0,0,0,0,0,0,0,0,0,0,19.922403051,396.902143327,195,5014,0,25.7128205128,0,0,0,1300,39,1495,0,38,38,0,3,10,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,18,8,0,0,0,10,10,0,0,61,0,0,0,13,0,0,0,0
-1,0,5,39,304,11,3,90,1,1,1,2,39,5,5,5,3,94,20.1334276473,405.354908827,91,2449,4,26.9120879121,3,0,0,547,12,638,0,19,19,0,2,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,16,3,0,0,0,1,3,0,0,1,0,0,0,11,0,0,0,0
-1,0,0,31,186,5,0,35,0,0,0,0,0,0,0,0,0,0,28.6646479277,821.662040816,35,1247,1,35.6285714286,0,0,0,223,5,257,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,2,0,0,28,0,0,0,5,0,0,0,0
-1,0,11,36,338,9,3,76,2,1,1,2,9,3,2,2,13,55,17.4679051987,305.127712032,78,1629,12,20.8846153846,1,0,0,192,12,270,0,14,14,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,16,0,0,0,0,0,0,9,0,0,0,0
